Region,GOVERNORATE,CODE GOUV,DELEGATION,CODE DELEG,SECTOR,CODE SECTOR,Block,CODE BLOCK,Area,pop_block,Lodging,Cumulative population
Centre Est,Mahdia,33,Mahdia,3351,RÉJICHE SUD,335155,Réjiche Sud 3,3351553,Urban,406.076923076923,170.692307692308,20530.0085470085
Centre Est,Mahdia,33,Mahdia,3351,RÉJICHE SUD,335155,Réjiche Sud 6,3351556,Urban,406.076923076923,170.692307692308,21748.2393162393
Centre Est,Mahdia,33,Mahdia,3351,RÉJICHE SUD,335155,Réjiche Sud 8,3351558,Urban,406.076923076923,170.692307692308,22560.3931623931
Centre Est,Mahdia,33,Mahdia,3351,RÉJICHE SUD,335155,Réjiche Sud 11,33515511,Urban,406.076923076923,170.692307692308,23778.6239316239
Centre Est,Mahdia,33,Mahdia,3351,RÉJICHE SUD,335155,Réjiche Sud 12,33515512,Urban,406.076923076923,170.692307692308,24184.7008547008
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 1,3351591,Urban,396.657142857143,131.742857142857,24987.4349206349
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 2,3351592,Urban,396.657142857143,131.742857142857,25384.092063492
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 7,3351597,Urban,396.657142857143,131.742857142857,27367.3777777778
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 11,33515911,Urban,396.657142857143,131.742857142857,28954.0063492063
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 17,33515917,Urban,396.657142857143,131.742857142857,31333.9492063492
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 18,33515918,Urban,396.657142857143,131.742857142857,31730.6063492063
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 21,33515921,Urban,396.657142857143,131.742857142857,32920.5777777778
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 22,33515922,Urban,396.657142857143,131.742857142857,33317.2349206349
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 23,33515923,Urban,396.657142857143,131.742857142857,33713.8920634921
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 24,33515924,Urban,396.657142857143,131.742857142857,34110.5492063492
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 26,33515926,Urban,396.657142857143,131.742857142857,34903.8634920635
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 27,33515927,Urban,396.657142857143,131.742857142857,35300.5206349206
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 28,33515928,Urban,396.657142857143,131.742857142857,35697.1777777778
Centre Est,Mahdia,33,Mahdia,3351,EZ-ZAHRA,335159,Ez-Zahra 29,33515929,Urban,396.657142857143,131.742857142857,36093.8349206349
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 2,3351612,Urban,404.3,195.6,43381.3777777778
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 10,33516110,Urban,404.3,195.6,46615.7777777778
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 11,33516111,Urban,404.3,195.6,47020.0777777778
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 12,33516112,Urban,404.3,195.6,47424.3777777778
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 19,33516119,Urban,404.3,195.6,50254.4777777778
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 20,33516120,Urban,404.3,195.6,50658.7777777778
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 22,33516122,Urban,404.3,195.6,51467.3777777778
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 25,33516125,Urban,404.3,195.6,52680.2777777778
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 26,33516126,Urban,404.3,195.6,53084.5777777778
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 29,33516129,Urban,404.3,195.6,54297.4777777778
Centre Est,Mahdia,33,Mahdia,3351,HIBOUN,335161,Hiboun 30,33516130,Urban,404.3,195.6,54701.7777777778
Centre Est,Mahdia,33,Mahdia,3351,ER-REMAL,335162,Er-Remal 1,3351621,Urban,390.105263157895,152.105263157895,55091.8830409357
Centre Est,Mahdia,33,Mahdia,3351,ER-REMAL,335162,Er-Remal 5,3351625,Urban,390.105263157895,152.105263157895,56652.3040935673
Centre Est,Mahdia,33,Mahdia,3351,ER-REMAL,335162,Er-Remal 6,3351626,Urban,390.105263157895,152.105263157895,57042.4093567252
Centre Est,Mahdia,33,Mahdia,3351,ER-REMAL,335162,Er-Remal 9,3351629,Urban,390.105263157895,152.105263157895,58212.7251461989
Centre Est,Mahdia,33,Mahdia,3351,ER-REMAL,335162,Er-Remal 11,33516211,Urban,390.105263157895,152.105263157895,58992.9356725147
Centre Est,Mahdia,33,Mahdia,3351,ER-REMAL,335162,Er-Remal 12,33516212,Urban,390.105263157895,152.105263157895,59383.0409356726
Centre Est,Mahdia,33,Mahdia,3351,ER-REMAL,335162,Er-Remal 14,33516214,Urban,390.105263157895,152.105263157895,60163.2514619884
Centre Est,Mahdia,33,Mahdia,3351,ER-REMAL,335162,Er-Remal 17,33516217,Urban,390.105263157895,152.105263157895,61333.567251462
Centre Est,Mahdia,33,Mahdia,3351,ER-REMAL,335162,Er-Remal 19,33516219,Urban,390.105263157895,152.105263157895,62113.7777777778
Centre Est,Mahdia,33,Bou Merdès,3352,BOU MERDES,335251,Bou Merdes 1,3352511,Urban,393.363636363636,129.181818181818,62507.1414141415
Centre Est,Mahdia,33,Bou Merdès,3352,BOU MERDES,335251,Bou Merdes 2,3352512,Urban,393.363636363636,129.181818181818,62900.5050505051
Centre Est,Mahdia,33,Bou Merdès,3352,BOU MERDES,335251,Bou Merdes 4,3352514,Urban,393.363636363636,129.181818181818,63687.2323232324
Centre Est,Mahdia,33,Bou Merdès,3352,BOU MERDES,335251,Bou Merdes 9,3352519,Urban,393.363636363636,129.181818181818,65654.0505050506
Centre Est,Mahdia,33,Bou Merdès,3352,KERKER,335253,Kerker 1,3352531,Urban,393.578947368421,98.2105263157895,66834.3567251463
Centre Est,Mahdia,33,Bou Merdès,3352,KERKER,335253,Kerker 7,3352537,Urban,393.578947368421,98.2105263157895,69195.8304093568
Centre Est,Mahdia,33,Bou Merdès,3352,KERKER,335253,Kerker 9,3352539,Urban,393.578947368421,98.2105263157895,69982.9883040937
Centre Est,Mahdia,33,Bou Merdès,3352,KERKER,335253,Kerker 10,33525310,Urban,393.578947368421,98.2105263157895,70376.5672514621
Centre Est,Mahdia,33,Bou Merdès,3352,KERKER,335253,Kerker 11,33525311,Urban,393.578947368421,98.2105263157895,70770.1461988305
Centre Est,Mahdia,33,Bou Merdès,3352,KERKER,335253,Kerker 15,33525315,Urban,393.578947368421,98.2105263157895,72344.4619883042
Centre Est,Mahdia,33,Bou Merdès,3352,KERKER,335253,Kerker 18,33525318,Urban,393.578947368421,98.2105263157895,73525.1988304095
Centre Est,Mahdia,33,Ouled Chamekh,3353,OULED CHAMEKH SUD,335351,Ouled Chamekh Sud 1,3353511,Urban,393.846153846154,109.230769230769,74312.6239316241
Centre Est,Mahdia,33,Ouled Chamekh,3353,OULED CHAMEKH SUD,335351,Ouled Chamekh Sud 2,3353512,Urban,393.846153846154,109.230769230769,74706.4700854703
Centre Est,Mahdia,33,Ouled Chamekh,3353,OULED CHAMEKH SUD,335351,Ouled Chamekh Sud 7,3353517,Urban,393.846153846154,109.230769230769,76675.700854701
Centre Est,Mahdia,33,Ouled Chamekh,3353,OULED CHAMEKH SUD,335351,Ouled Chamekh Sud 8,3353518,Urban,393.846153846154,109.230769230769,77069.5470085472
Centre Est,Mahdia,33,Ouled Chamekh,3353,OULED CHAMEKH SUD,335351,Ouled Chamekh Sud 9,3353519,Urban,393.846153846154,109.230769230769,77463.3931623934
Centre Est,Mahdia,33,Ouled Chamekh,3353,OULED CHAMEKH SUD,335351,Ouled Chamekh Sud 10,33535110,Urban,393.846153846154,109.230769230769,77857.2393162395
Centre Est,Mahdia,33,Ouled Chamekh,3353,OULED CHAMEKH SUD,335351,Ouled Chamekh Sud 11,33535111,Urban,393.846153846154,109.230769230769,78251.0854700857
Centre Est,Mahdia,33,Ouled Chamekh,3353,OULED CHAMEKH SUD,335351,Ouled Chamekh Sud 12,33535112,Urban,393.846153846154,109.230769230769,78644.9316239318
Centre Est,Mahdia,33,Ouled Chamekh,3353,OULED CHAMEKH SUD,335351,Ouled Chamekh Sud 13,33535113,Urban,393.846153846154,109.230769230769,79038.777777778
Centre Est,Mahdia,33,Chorbane,3354,CHORBANE,335451,Chorbane 7,3354517,Urban,407.142857142857,111.428571428571,81888.777777778
Centre Est,Mahdia,33,Chorbane,3354,CHORBANE,335451,Chorbane 11,33545111,Urban,407.142857142857,111.428571428571,83517.3492063494
Centre Est,Mahdia,33,Chorbane,3354,CHORBANE,335451,Chorbane 12,33545112,Urban,407.142857142857,111.428571428571,83924.4920634922
Centre Est,Mahdia,33,Chorbane,3354,CHORBANE,335451,Chorbane 14,33545114,Urban,407.142857142857,111.428571428571,84738.777777778
Centre Est,Mahdia,33,Hebira,3355,HEBIRA,335551,Hebira 1,3355511,Urban,406,119.875,85144.777777778
Centre Est,Mahdia,33,Hebira,3355,HEBIRA,335551,Hebira 3,3355513,Urban,406,119.875,85956.777777778
Centre Est,Mahdia,33,Hebira,3355,HEBIRA,335551,Hebira 5,3355515,Urban,406,119.875,86768.777777778
Centre Est,Mahdia,33,Hebira,3355,HEBIRA,335551,Hebira 6,3355516,Urban,406,119.875,87174.777777778
Centre Est,Mahdia,33,Essouassi,3356,ESSOUASSI,335651,Essouassi 7,3356517,Urban,413.923076923077,152.461538461538,90884.2393162395
Centre Est,Mahdia,33,Essouassi,3356,ESSOUASSI,335651,Essouassi 8,3356518,Urban,413.923076923077,152.461538461538,91298.1623931626
Centre Est,Mahdia,33,Essouassi,3356,ESSOUASSI,335651,Essouassi 10,33565110,Urban,413.923076923077,152.461538461538,92126.0085470087
Centre Est,Mahdia,33,Essouassi,3356,ESSOUASSI,335651,Essouassi 11,33565111,Urban,413.923076923077,152.461538461538,92539.9316239318
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 1,3357511,Urban,401.483870967742,117.548387096774,93769.2616487457
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 9,3357519,Urban,401.483870967742,117.548387096774,96981.1326164877
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 10,33575110,Urban,401.483870967742,117.548387096774,97382.6164874554
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 11,33575111,Urban,401.483870967742,117.548387096774,97784.1003584231
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 12,33575112,Urban,401.483870967742,117.548387096774,98185.5842293909
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 16,33575116,Urban,401.483870967742,117.548387096774,99791.5197132618
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 17,33575117,Urban,401.483870967742,117.548387096774,100193.00358423
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 22,33575122,Urban,401.483870967742,117.548387096774,102200.422939068
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 24,33575124,Urban,401.483870967742,117.548387096774,103003.390681004
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 26,33575126,Urban,401.483870967742,117.548387096774,103806.358422939
Centre Est,Mahdia,33,El Djem,3357,ES-ZAOUIA,335751,Es-Zaouia 27,33575127,Urban,401.483870967742,117.548387096774,104207.842293907
Centre Est,Mahdia,33,El Djem,3357,EL MOURABITINE,335752,El Mourabitine 5,3357525,Urban,395.565217391304,119,107791.603864735
Centre Est,Mahdia,33,El Djem,3357,EL MOURABITINE,335752,El Mourabitine 9,3357529,Urban,395.565217391304,119,109373.8647343
Centre Est,Mahdia,33,El Djem,3357,EL MOURABITINE,335752,El Mourabitine 11,33575211,Urban,395.565217391304,119,110164.995169082
Centre Est,Mahdia,33,El Djem,3357,EL MOURABITINE,335752,El Mourabitine 12,33575212,Urban,395.565217391304,119,110560.560386474
Centre Est,Mahdia,33,El Djem,3357,EL MOURABITINE,335752,El Mourabitine 16,33575216,Urban,395.565217391304,119,112142.821256039
Centre Est,Mahdia,33,El Djem,3357,EL MOURABITINE,335752,El Mourabitine 20,33575220,Urban,395.565217391304,119,113725.082125604
Centre Est,Mahdia,33,El Djem,3357,EL MOURABITINE,335752,El Mourabitine 21,33575221,Urban,395.565217391304,119,114120.647342996
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 2,3358512,Urban,404.851851851852,191.222222222222,115721.481481482
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 3,3358513,Urban,404.851851851852,191.222222222222,116126.333333334
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 4,3358514,Urban,404.851851851852,191.222222222222,116531.185185186
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 6,3358516,Urban,404.851851851852,191.222222222222,117340.888888889
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 7,3358517,Urban,404.851851851852,191.222222222222,117745.740740741
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 8,3358518,Urban,404.851851851852,191.222222222222,118150.592592593
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 9,3358519,Urban,404.851851851852,191.222222222222,118555.444444445
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 10,33585110,Urban,404.851851851852,191.222222222222,118960.296296297
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 13,33585113,Urban,404.851851851852,191.222222222222,120174.851851852
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 15,33585115,Urban,404.851851851852,191.222222222222,120984.555555556
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 16,33585116,Urban,404.851851851852,191.222222222222,121389.407407408
Centre Est,Mahdia,33,Chebba,3358,CHEBBA NORD,335851,Chebba Nord 22,33585122,Urban,404.851851851852,191.222222222222,123818.518518519
Centre Est,Mahdia,33,Chebba,3358,CHEBBA SUD,335852,Chebba Sud 1,3358521,Urban,403.428571428571,150.25,126246.206349207
Centre Est,Mahdia,33,Chebba,3358,CHEBBA SUD,335852,Chebba Sud 4,3358524,Urban,403.428571428571,150.25,127456.492063492
Centre Est,Mahdia,33,Chebba,3358,CHEBBA SUD,335852,Chebba Sud 5,3358525,Urban,403.428571428571,150.25,127859.920634921
Centre Est,Mahdia,33,Chebba,3358,CHEBBA SUD,335852,Chebba Sud 12,33585212,Urban,403.428571428571,150.25,130683.920634921
Centre Est,Mahdia,33,Chebba,3358,CHEBBA SUD,335852,Chebba Sud 16,33585216,Urban,403.428571428571,150.25,132297.634920635
Centre Est,Mahdia,33,Chebba,3358,CHEBBA SUD,335852,Chebba Sud 18,33585218,Urban,403.428571428571,150.25,133104.492063492
Centre Est,Mahdia,33,Chebba,3358,CHEBBA SUD,335852,Chebba Sud 19,33585219,Urban,403.428571428571,150.25,133507.920634921
Centre Est,Mahdia,33,Chebba,3358,CHEBBA SUD,335852,Chebba Sud 21,33585221,Urban,403.428571428571,150.25,134314.777777778
Centre Est,Mahdia,33,Chebba,3358,CHEBBA SUD,335852,Chebba Sud 26,33585226,Urban,403.428571428571,150.25,136331.920634921
Centre Est,Mahdia,33,Chebba,3358,CHEBBA SUD,335852,Chebba Sud 28,33585228,Urban,403.428571428571,150.25,137138.777777778
Centre Est,Mahdia,33,Melloulech,3359,MELLOULECH,335951,Melloulech 4,3359514,Urban,407,119.411764705882,138766.777777778
Centre Est,Mahdia,33,Melloulech,3359,MELLOULECH,335951,Melloulech 7,3359517,Urban,407,119.411764705882,139987.777777778
Centre Est,Mahdia,33,Melloulech,3359,MELLOULECH,335951,Melloulech 9,3359519,Urban,407,119.411764705882,140801.777777778
Centre Est,Mahdia,33,Melloulech,3359,MELLOULECH,335951,Melloulech 12,33595112,Urban,407,119.411764705882,142022.777777778
Centre Est,Mahdia,33,Melloulech,3359,MELLOULECH,335951,Melloulech 14,33595114,Urban,407,119.411764705882,142836.777777778
Centre Est,Mahdia,33,Melloulech,3359,MELLOULECH,335951,Melloulech 16,33595116,Urban,407,119.411764705882,143650.777777778
Centre Est,Mahdia,33,Sidi Alouane,3360,SIDI ALOUANE OUEST,336051,Sidi Alouane Ouest 2,3360512,Urban,339.666666666667,120.333333333333,144737.111111112
Centre Est,Mahdia,33,Sidi Alouane,3360,SIDI ALOUANE EST,336052,Sidi Alouane Est 5,3360525,Urban,405.0625,134.0625,147102.090277778
Centre Est,Mahdia,33,Sidi Alouane,3360,SIDI ALOUANE EST,336052,Sidi Alouane Est 8,3360528,Urban,405.0625,134.0625,148317.277777778
Centre Est,Mahdia,33,Sidi Alouane,3360,SIDI ALOUANE EST,336052,Sidi Alouane Est 11,33605211,Urban,405.0625,134.0625,149532.465277778
Centre Est,Mahdia,33,Sidi Alouane,3360,SIDI ALOUANE EST,336052,Sidi Alouane Est 16,33605216,Urban,405.0625,134.0625,151557.777777778
Centre Est,Mahdia,33,Ksour Essef,3361,EL KSAR,336151,El Ksar 5,3361515,Urban,388.4375,126.6875,153499.965277778
Centre Est,Mahdia,33,Ksour Essef,3361,EL KSAR,336151,El Ksar 8,3361518,Urban,388.4375,126.6875,154665.277777778
Centre Est,Mahdia,33,Ksour Essef,3361,EL KSAR,336151,El Ksar 9,3361519,Urban,388.4375,126.6875,155053.715277778
Centre Est,Mahdia,33,Ksour Essef,3361,EL KSAR,336151,El Ksar 11,33615111,Urban,388.4375,126.6875,155830.590277778
Centre Est,Mahdia,33,Ksour Essef,3361,EL KSAR,336151,El Ksar 15,33615115,Urban,388.4375,126.6875,157384.340277778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF RIADH,336152,Ksour Essaf Riadh 3,3361523,Urban,405.8,122.24,158990.177777778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF RIADH,336152,Ksour Essaf Riadh 4,3361524,Urban,405.8,122.24,159395.977777778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF RIADH,336152,Ksour Essaf Riadh 6,3361526,Urban,405.8,122.24,160207.577777778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF RIADH,336152,Ksour Essaf Riadh 10,33615210,Urban,405.8,122.24,161830.777777778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF RIADH,336152,Ksour Essaf Riadh 16,33615216,Urban,405.8,122.24,164265.577777778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF RIADH,336152,Ksour Essaf Riadh 17,33615217,Urban,405.8,122.24,164671.377777778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF RIADH,336152,Ksour Essaf Riadh 18,33615218,Urban,405.8,122.24,165077.177777778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF RIADH,336152,Ksour Essaf Riadh 19,33615219,Urban,405.8,122.24,165482.977777778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF RIADH,336152,Ksour Essaf Riadh 25,33615225,Urban,405.8,122.24,167917.777777778
Centre Est,Mahdia,33,Ksour Essef,3361,EL KTANINE,336153,El Ktanine 3,3361533,Urban,390.416666666667,121.5,169089.027777778
Centre Est,Mahdia,33,Ksour Essef,3361,EL KTANINE,336153,El Ktanine 4,3361534,Urban,390.416666666667,121.5,169479.444444445
Centre Est,Mahdia,33,Ksour Essef,3361,EL KTANINE,336153,El Ktanine 5,3361535,Urban,390.416666666667,121.5,169869.861111111
Centre Est,Mahdia,33,Ksour Essef,3361,EL KTANINE,336153,El Ktanine 10,33615310,Urban,390.416666666667,121.5,171821.944444444
Centre Est,Mahdia,33,Ksour Essef,3361,EL KTANINE,336153,El Ktanine 11,33615311,Urban,390.416666666667,121.5,172212.361111111
Centre Est,Mahdia,33,Ksour Essef,3361,EL KTANINE,336153,El Ktanine 12,33615312,Urban,390.416666666667,121.5,172602.777777778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF ETTAKADDOUM,336154,Ksour Essaf Ettakaddoum 1,3361541,Urban,420.75,133.375,173023.527777778
Centre Est,Mahdia,33,Ksour Essef,3361,KSOUR ESSAF ETTAKADDOUM,336154,Ksour Essaf Ettakaddoum 4,3361544,Urban,420.75,133.375,174285.777777778
Centre Est,Mahdia,33,Ksour Essef,3361,SALAKTA,336155,Salakta 3,3361553,Urban,402.090909090909,340.545454545455,177175.050505051
Centre Est,Mahdia,33,Ksour Essef,3361,SALAKTA,336155,Salakta 5,3361555,Urban,402.090909090909,340.545454545455,177979.232323232
Centre Est,Mahdia,33,Ksour Essef,3361,SALAKTA,336155,Salakta 8,3361558,Urban,402.090909090909,340.545454545455,179185.505050505
Centre Est,Mahdia,33,Ksour Essef,3361,SALAKTA,336155,Salakta 10,33615510,Urban,402.090909090909,340.545454545455,179989.686868687
Centre Est,Mahdia,33,Ksour Essef,3361,SALAKTA,336155,Salakta 11,33615511,Urban,402.090909090909,340.545454545455,180391.777777778
Centre Est,Mahdia,33,Ksour Essef,3361,EL BRADÂA SUD,336161,El Bradâa Sud 2,3361612,Urban,414.222222222222,152.111111111111,181220.222222222
Centre Est,Mahdia,33,Ksour Essef,3361,EL BRADÂA SUD,336161,El Bradâa Sud 4,3361614,Urban,414.222222222222,152.111111111111,182048.666666667
Centre Est,Mahdia,33,Ksour Essef,3361,EL BRADÂA SUD,336161,El Bradâa Sud 7,3361617,Urban,414.222222222222,152.111111111111,183291.333333333
Centre Est,Mahdia,33,Ksour Essef,3361,EL BRADÂA SUD,336161,El Bradâa Sud 9,3361619,Urban,414.222222222222,152.111111111111,184119.777777778
Centre Est,Mahdia,33,Ksour Essef,3361,EL BRADÂA NORD,336162,El Bradâa Nord 4,3361624,Urban,409.333333333333,149.888888888889,185757.111111111
Centre Est,Mahdia,33,Mahdia,3351,CHIBA,335156,Chiba 3,3351563,Rural,408,108.714285714286,1224
Centre Est,Mahdia,33,Mahdia,3351,CHIBA,335156,Chiba 4,3351564,Rural,408,108.714285714286,1632
Centre Est,Mahdia,33,Mahdia,3351,CHIBA,335156,Chiba 5,3351565,Rural,408,108.714285714286,2040
Centre Est,Mahdia,33,Mahdia,3351,CHIBA,335156,Chiba 7,3351567,Rural,408,108.714285714286,2856
Centre Est,Mahdia,33,Mahdia,3351,ES-SÂAD,335157,Es-Sâad 1,3351571,Rural,401.545454545455,107.545454545455,3257.54545454545
Centre Est,Mahdia,33,Mahdia,3351,ES-SÂAD,335157,Es-Sâad 2,3351572,Rural,401.545454545455,107.545454545455,3659.09090909091
Centre Est,Mahdia,33,Mahdia,3351,ES-SÂAD,335157,Es-Sâad 3,3351573,Rural,401.545454545455,107.545454545455,4060.63636363636
Centre Est,Mahdia,33,Mahdia,3351,ES-SÂAD,335157,Es-Sâad 9,3351579,Rural,401.545454545455,107.545454545455,6469.90909090909
Centre Est,Mahdia,33,Mahdia,3351,JAOUAOUDA,335158,Jaouaouda 1,3351581,Rural,414.625,111.5,7687.625
Centre Est,Mahdia,33,Mahdia,3351,JAOUAOUDA,335158,Jaouaouda 8,3351588,Rural,414.625,111.5,10590
Centre Est,Mahdia,33,Mahdia,3351,EL HEKAIMA EST,335163,El Hekaima Est 2,3351632,Rural,385.6,102.6,12134.2
Centre Est,Mahdia,33,Mahdia,3351,EL HEKAIMA EST,335163,El Hekaima Est 10,33516310,Rural,385.6,102.6,15219
Centre Est,Mahdia,33,Mahdia,3351,HEKAIMA OUEST,335164,Hekaima Ouest 4,3351644,Rural,437.2,101,16967.8
Centre Est,Mahdia,33,Mahdia,3351,HEKAIMA OUEST,335164,Hekaima Ouest 5,3351645,Rural,437.2,101,17405
Centre Est,Mahdia,33,Bou Merdès,3352,EL HOUES,335252,El Houes 3,3352523,Rural,377.285714285714,97.8571428571429,18678.8571428572
Centre Est,Mahdia,33,Bou Merdès,3352,EL HOUES,335252,El Houes 7,3352527,Rural,377.285714285714,97.8571428571429,20188
Centre Est,Mahdia,33,Bou Merdès,3352,ZERATA,335254,Zerata 4,3352544,Rural,401.6,90.4,21794.4
Centre Est,Mahdia,33,Bou Merdès,3352,ZERATA,335254,Zerata 5,3352545,Rural,401.6,90.4,22196
Centre Est,Mahdia,33,Bou Merdès,3352,ER-ROUADHI,335255,Er-Rouadhi 1,3352551,Rural,403.6,87.8,22599.6
Centre Est,Mahdia,33,Bou Merdès,3352,ER-ROUADHI,335255,Er-Rouadhi 5,3352555,Rural,403.6,87.8,24214
Centre Est,Mahdia,33,Bou Merdès,3352,ER-ROUADHI,335255,Er-Rouadhi 7,3352557,Rural,403.6,87.8,25021.2
Centre Est,Mahdia,33,Bou Merdès,3352,ER-ROUADHI,335255,Er-Rouadhi 9,3352559,Rural,403.6,87.8,25828.4
Centre Est,Mahdia,33,Bou Merdès,3352,ER-ROUADHI,335255,Er-Rouadhi 10,33525510,Rural,403.6,87.8,26232
Centre Est,Mahdia,33,Bou Merdès,3352,ECH-CHOUARIAA,335256,Ech-Chouariaa 2,3352562,Rural,387.111111111111,94,27006.2222222222
Centre Est,Mahdia,33,Bou Merdès,3352,ECH-CHOUARIAA,335256,Ech-Chouariaa 4,3352564,Rural,387.111111111111,94,27780.4444444444
Centre Est,Mahdia,33,Bou Merdès,3352,ECH-CHOUARIAA,335256,Ech-Chouariaa 5,3352565,Rural,387.111111111111,94,28167.5555555555
Centre Est,Mahdia,33,Bou Merdès,3352,ECH-CHOUARIAA,335256,Ech-Chouariaa 9,3352569,Rural,387.111111111111,94,29716
Centre Est,Mahdia,33,Bou Merdès,3352,BOUHLALE EL ALI SUD,335257,Bouhlale El Ali Sud 2,3352572,Rural,407.166666666667,79.5833333333333,30530.3333333333
Centre Est,Mahdia,33,Bou Merdès,3352,BOUHLALE EL ALI SUD,335257,Bouhlale El Ali Sud 4,3352574,Rural,407.166666666667,79.5833333333333,31344.6666666666
Centre Est,Mahdia,33,Bou Merdès,3352,BOUHLALE EL ALI SUD,335257,Bouhlale El Ali Sud 5,3352575,Rural,407.166666666667,79.5833333333333,31751.8333333333
Centre Est,Mahdia,33,Bou Merdès,3352,BOUHLALE EL ALI SUD,335257,Bouhlale El Ali Sud 8,3352578,Rural,407.166666666667,79.5833333333333,32973.3333333333
Centre Est,Mahdia,33,Bou Merdès,3352,BOUHLALE EL ALI SUD,335257,Bouhlale El Ali Sud 11,33525711,Rural,407.166666666667,79.5833333333333,34194.8333333333
Centre Est,Mahdia,33,Bou Merdès,3352,BOUHLALE EL ALI SUD,335257,Bouhlale El Ali Sud 12,33525712,Rural,407.166666666667,79.5833333333333,34602
